Date,Average_Global_Active_Power
23/10/2008,76.27058333333333
23/10/2009,73.22708333333334
23/10/2010,95.55149999999999
23/11/2007,105.10908333333333
23/11/2008,141.8885
23/11/2009,61.29675
23/11/2010,65.73066666666666
23/12/2006,198.89108333333334
23/12/2007,100.377
23/12/2008,74.92033333333333
23/12/2009,60.63333333333333
23/2/2007,54.72833333333333
23/2/2008,76.41541666666667
23/2/2009,113.90233333333333
23/2/2010,60.88666666666666
23/3/2007,54.542
23/3/2008,96.91624999999999
23/3/2009,54.018750000000004
23/3/2010,75.92341666666667
23/4/2007,43.94025
23/4/2008,56.55533333333333
23/4/2009,47.560833333333335
23/4/2010,49.189
23/5/2007,61.038999999999994
23/5/2008,61.8715
23/5/2009,63.77491666666666
23/5/2010,61.981500000000004
23/6/2007,19.898583333333335
23/6/2008,52.158166666666666
23/6/2009,43.30058333333333
23/6/2010,60.086000000000006
23/7/2007,41.29241666666667
23/7/2008,39.27625
23/7/2009,42.916666666666664
23/7/2010,49.00658333333333
23/8/2007,46.34633333333333
23/8/2008,10.610083333333334
23/8/2009,44.44616666666667
23/8/2010,31.902416666666667
23/9/2007,59.08208333333334
23/9/2008,51.366166666666665
23/9/2009,68.19208333333333
23/9/2010,60.41091666666667
24/1/2007,124.49391666666666
24/1/2008,68.54258333333333
24/1/2009,91.69875
24/1/2010,94.55916666666667
24/10/2007,77.73483333333333
24/10/2008,88.88441666666667
24/10/2009,108.93366666666667
24/10/2010,99.60616666666665
24/11/2007,79.12725
24/11/2008,133.87491666666668
24/11/2009,88.70233333333334
24/11/2010,74.84366666666666
24/12/2006,106.2505
24/12/2007,94.077
24/12/2008,52.90158333333333
24/12/2009,121.07891666666666
24/2/2007,29.788416666666667
24/2/2008,52.62533333333334
24/2/2009,74.29766666666667
24/2/2010,79.76158333333333
24/3/2007,123.68458333333332
24/3/2008,82.27783333333333
24/3/2009,69.238
24/3/2010,83.11466666666666
24/4/2007,43.00416666666666
24/4/2008,43.4905
24/4/2009,49.752
24/4/2010,63.26741666666666
24/5/2007,48.0995
24/5/2008,65.84066666666666
24/5/2009,53.65775
24/5/2010,55.88883333333334
24/6/2007,29.77733333333333
24/6/2008,73.10216666666666
24/6/2009,63.95308333333333
24/6/2010,45.6575
24/7/2007,34.386833333333335
24/7/2008,45.56041666666667
24/7/2009,23.40575
24/7/2010,38.402833333333334
24/8/2007,69.00891666666666
24/8/2008,10.613166666666666
24/8/2009,52.177249999999994
24/8/2010,30.122833333333332
24/9/2007,56.43875
24/9/2008,71.59791666666666
24/9/2009,59.427416666666666
24/9/2010,55.333
25/1/2007,66.51433333333334
25/1/2008,93.32733333333334
25/1/2009,118.486
25/1/2010,80.43791666666667
25/10/2007,77.24658333333333
25/10/2008,63.46483333333333
25/10/2009,100.27233333333334
25/10/2010,48.470499999999994
25/11/2007,58.14991666666666
25/11/2008,112.61874999999999
25/11/2009,82.50541666666668
25/11/2010,59.63183333333333
25/12/2006,114.29666666666667
25/12/2007,112.29033333333332
25/12/2008,44.213249999999995
25/12/2009,88.652
25/2/2007,20.905833333333334
25/2/2008,21.020333333333333
25/2/2009,48.743500000000004
25/2/2010,78.34183333333333
25/3/2007,139.00516666666667
25/3/2008,83.994
25/3/2009,76.61558333333333
25/3/2010,69.99516666666666
25/4/2007,52.67341666666667
25/4/2008,52.82225
25/4/2009,84.26183333333334
25/4/2010,64.28091666666667
25/5/2007,67.25916666666667
25/5/2008,85.35433333333333
25/5/2009,56.42066666666667
25/5/2010,49.94275
25/6/2007,44.67508333333333
25/6/2008,52.57375
25/6/2009,32.14008333333333
25/6/2010,45.80991666666667
25/7/2007,19.69
25/7/2008,36.063916666666664
25/7/2009,22.362
25/7/2010,47.10041666666667
25/8/2007,47.95333333333334
25/8/2008,10.429083333333333
25/8/2009,39.317083333333336
25/8/2010,40.85033333333333
25/9/2007,73.51425
25/9/2008,47.134166666666665
25/9/2009,48.37566666666667
25/9/2010,4.416916666666666
26/1/2007,67.4155
26/1/2008,118.1245
26/1/2009,69.76966666666667
26/1/2010,86.1485
26/10/2007,59.898666666666664
26/10/2008,21.812166666666666
26/10/2009,46.34766666666667
26/10/2010,39.41266666666667
26/11/2007,65.40483333333333
26/11/2008,63.16475
26/11/2009,66.65108333333333
26/11/2010,62.004333333333335
26/12/2006,163.92125000000001
26/12/2007,107.51166666666667
26/12/2008,50.98883333333333
26/12/2009,90.98408333333333
26/2/2007,23.686833333333336
26/2/2008,21.13
26/2/2009,48.20216666666667
26/2/2010,88.33983333333333
26/3/2007,59.00341666666667
26/3/2008,68.06133333333334
26/3/2009,50.458499999999994
26/3/2010,68.8035
26/4/2007,53.144416666666665
26/4/2008,37.63191666666667
26/4/2009,74.23441666666666
26/4/2010,45.113166666666665
26/5/2007,63.010333333333335
26/5/2008,53.73791666666667
26/5/2009,55.73641666666666
26/5/2010,57.8285
26/6/2007,39.37116666666667
26/6/2008,44.00083333333333
26/6/2009,53.22174999999999
26/6/2010,40.90083333333333
26/7/2007,38.520833333333336
26/7/2008,33.98683333333333
26/7/2009,22.625666666666664
26/7/2010,36.83958333333333
26/8/2007,54.787749999999996
26/8/2008,10.731833333333334
26/8/2009,47.35608333333334
26/8/2010,31.552166666666665
26/9/2007,75.92766666666667
26/9/2008,59.643750000000004
26/9/2009,64.84391666666666
27/1/2007,85.16966666666666
27/1/2008,99.24025
27/1/2009,59.37625
27/1/2010,115.03758333333333
27/10/2007,74.40366666666667
27/10/2008,21.828833333333336
27/10/2009,46.5315
27/10/2010,52.511583333333334
27/11/2007,116.70883333333335
27/11/2008,98.42575
27/11/2009,57.501083333333334
27/12/2006,63.69833333333333
27/12/2007,105.50824999999999
27/12/2008,123.84016666666668
27/12/2009,91.47716666666666
27/2/2007,21.587999999999997
27/2/2008,23.613333333333333
27/2/2009,84.53824999999999
27/2/2010,73.544
27/3/2007,46.04750000000001
27/3/2008,57.117583333333336
27/3/2009,71.41358333333334
27/3/2010,76.99875
27/4/2007,45.59716666666667
27/4/2008,42.01
27/4/2009,56.31783333333333
27/4/2010,52.1225
27/5/2007,89.742
27/5/2008,71.19583333333334
27/5/2009,64.3455
27/5/2010,55.139250000000004
27/6/2007,61.70108333333334
27/6/2008,73.13133333333333
27/6/2009,71.2105
27/6/2010,47.4985
27/7/2007,50.104749999999996
27/7/2008,47.808166666666665
27/7/2009,28.690250000000002
27/7/2010,39.681666666666665
27/8/2007,50.48875
27/8/2008,10.75475
27/8/2009,31.22775
27/8/2010,84.61041666666667
27/9/2007,58.025
27/9/2008,88.64358333333332
27/9/2009,58.769666666666666
28/1/2007,128.7585
28/1/2008,96.17483333333332
28/1/2009,113.40558333333333
28/1/2010,87.92641666666667
28/10/2007,21.339916666666667
28/10/2008,55.30375
28/10/2009,52.862833333333334
28/10/2010,60.971916666666665
28/11/2007,68.53916666666667
28/11/2008,78.58183333333334
28/11/2009,77.45625
28/12/2006,86.35991666666666
28/12/2007,129.7105
28/12/2008,65.44341666666666
28/12/2009,87.25408333333333
28/2/2007,21.698916666666666
28/2/2008,21.215999999999998
28/2/2009,67.94791666666667
28/2/2010,29.65275
28/3/2007,97.24575
28/3/2008,78.55933333333333
28/3/2009,94.20733333333334
28/3/2010,74.92558333333334
28/4/2007,0.9474166666666667
28/4/2008,27.4605
28/4/2009,71.09941666666667
28/4/2010,36.16075
28/5/2007,68.22783333333334
28/5/2008,46.43216666666667
28/5/2009,49.15566666666667
28/5/2010,58.25683333333333
28/6/2007,53.97658333333334
28/6/2008,50.36666666666667
28/6/2009,44.141416666666665
28/6/2010,61.30583333333333
28/7/2007,67.57758333333334
28/7/2008,34.4085
28/7/2009,37.61875
28/7/2010,35.94391666666667
28/8/2007,41.54183333333334
28/8/2008,11.176916666666665
28/8/2009,46.61841666666667
28/8/2010,60.119
28/9/2007,70.02075
28/9/2008,72.12933333333334
28/9/2009,54.144
28/9/2010,19.60108333333333
29/1/2007,82.611
29/1/2008,111.50099999999999
29/1/2009,65.57075
29/1/2010,87.20791666666666
29/10/2007,22.726166666666668
29/10/2008,67.19066666666667
29/10/2009,82.56
29/10/2010,50.18425
29/11/2007,71.63458333333334
29/11/2008,101.4445
29/11/2009,68.79008333333333
29/12/2006,132.26633333333334
29/12/2007,137.4565
29/12/2008,23.136583333333334
29/12/2009,85.33200000000001
29/2/2008,55.55616666666666
29/3/2007,66.26691666666666
29/3/2008,102.96458333333334
29/3/2009,92.36041666666667
29/3/2010,67.61408333333334
29/4/2008,82.19233333333334
29/4/2009,69.36166666666666
29/4/2010,45.988499999999995
29/5/2007,44.2225
29/5/2008,47.29483333333334
29/5/2009,51.78525
29/5/2010,85.40866666666666
29/6/2007,54.34158333333334
29/6/2008,31.223
29/6/2009,42.08891666666667
29/6/2010,56.970666666666666
29/7/2007,13.379833333333332
29/7/2008,48.60658333333333
29/7/2009,37.583333333333336
29/7/2010,22.879333333333335
29/8/2007,31.16633333333333
29/8/2008,11.149500000000002
29/8/2009,57.85058333333333
29/8/2010,69.52
29/9/2007,95.68841666666667
29/9/2008,62.57241666666667
29/9/2009,47.76658333333333
29/9/2010,70.18441666666666
3/1/2007,42.25225
3/1/2008,62.921166666666664
3/1/2009,79.729
3/1/2010,86.81058333333334
3/10/2007,53.35225
3/10/2008,67.19083333333333
3/10/2009,71.53083333333333
3/10/2010,76.2785
3/11/2007,20.522916666666667
3/11/2008,35.31666666666667
3/11/2009,94.44533333333334
3/11/2010,53.88741666666667
3/12/2007,73.41916666666667
3/12/2008,73.13183333333333
3/12/2009,61.65366666666667
3/2/2007,167.90508333333335
3/2/2008,86.85700000000001
3/2/2009,77.84958333333334
3/2/2010,120.95891666666667
3/3/2007,34.13008333333333
3/3/2008,43.356249999999996
3/3/2009,77.03966666666666
3/3/2010,38.99308333333333
3/4/2007,68.45083333333334
3/4/2008,47.0315
3/4/2009,56.8025
3/4/2010,75.21991666666666
3/5/2007,45.42658333333333
3/5/2008,53.73333333333333
3/5/2009,67.03658333333333
3/5/2010,58.804249999999996
3/6/2007,87.83441666666666
3/6/2008,66.57566666666666
3/6/2009,56.52408333333333
3/6/2010,58.09108333333333
3/7/2007,44.163000000000004
3/7/2008,45.76499999999999
3/7/2009,36.006166666666665
3/7/2010,46.66975
3/8/2007,44.30683333333334
3/8/2008,21.03258333333333
3/8/2009,20.84575
3/8/2010,25.63383333333333
3/9/2007,43.28841666666667
3/9/2008,57.85358333333334
3/9/2009,52.13283333333334
3/9/2010,56.10058333333333
30/1/2007,71.15825
30/1/2008,68.36025
30/1/2009,85.79325
30/1/2010,118.447
30/10/2007,33.792
30/10/2008,45.775
30/10/2009,62.22325
30/10/2010,89.69583333333333
30/11/2007,97.15533333333333
30/11/2008,100.05783333333333
30/11/2009,72.71625
30/12/2006,116.22091666666667
30/12/2007,106.62150000000001
30/12/2008,49.80158333333333
30/12/2009,102.12958333333334
30/3/2007,58.433083333333336
30/3/2008,89.43299999999999
30/3/2009,61.5605
30/3/2010,79.43558333333333
30/4/2007,17.53425
30/4/2008,45.905249999999995
30/4/2009,76.44841666666666
30/4/2010,46.6095
30/5/2007,67.07775
30/5/2008,58.2185
30/5/2009,69.12941666666667
30/5/2010,69.40416666666667
30/6/2007,55.638083333333334
30/6/2008,33.50816666666667
30/6/2009,49.685249999999996
30/6/2010,57.672333333333334
30/7/2007,19.450666666666667
30/7/2008,54.16283333333333
30/7/2009,33.01358333333334
30/7/2010,22.969166666666666
30/8/2007,50.10241666666667
30/8/2008,11.267666666666665
30/8/2009,69.51425
30/8/2010,62.28341666666666
30/9/2007,63.17875
30/9/2008,57.29191666666667
30/9/2009,73.864
30/9/2010,52.011583333333334
31/1/2007,98.48966666666666
31/1/2008,81.41341666666666
31/1/2009,138.03549999999998
31/1/2010,74.9665
31/10/2007,53.467083333333335
31/10/2008,53.57633333333334
31/10/2009,78.16425
31/10/2010,61.51791666666667
31/12/2006,145.5915
31/12/2007,92.35591666666666
31/12/2008,81.84116666666667
31/12/2009,92.16216666666666
31/3/2007,146.22958333333335
31/3/2008,57.39875
31/3/2009,75.97841666666666
31/3/2010,80.15841666666667
31/5/2007,39.106249999999996
31/5/2008,68.39458333333333
31/5/2009,39.870416666666664
31/5/2010,55.852583333333335
31/7/2007,33.847166666666666
31/7/2008,58.02658333333333
31/7/2009,40.65958333333334
31/7/2010,23.108999999999998
31/8/2007,53.325916666666664
31/8/2008,62.52558333333334
31/8/2009,52.73008333333333
31/8/2010,56.879416666666664
4/1/2007,135.80883333333333
4/1/2008,95.49383333333333
4/1/2009,80.83308333333333
4/1/2010,66.83883333333334
4/10/2007,63.269083333333334
4/10/2008,87.52066666666667
4/10/2009,67.54608333333333
4/10/2010,73.99833333333333
4/11/2007,61.90358333333333
4/11/2008,65.0965
4/11/2009,75.075
4/11/2010,106.46441666666668
4/12/2007,86.1515
4/12/2008,72.44324999999999
4/12/2009,71.30391666666667
4/2/2007,149.83083333333335
4/2/2008,67.83908333333333
4/2/2009,102.5385
4/2/2010,96.51125
4/3/2007,87.1125
4/3/2008,69.54125
4/3/2009,76.75541666666668
4/3/2010,28.453333333333333
4/4/2007,85.4945
4/4/2008,67.99658333333333
4/4/2009,91.30133333333333
4/4/2010,70.43283333333333
4/5/2007,41.58866666666667
4/5/2008,61.290416666666665
4/5/2009,69.49508333333334
4/5/2010,63.20666666666667
4/6/2007,37.98408333333334
4/6/2008,66.20466666666667
4/6/2009,43.1525
4/6/2010,59.189750000000004
4/7/2007,41.808749999999996
4/7/2008,39.25083333333333
4/7/2009,51.607
4/7/2010,64.087
4/8/2007,47.70791666666667
4/8/2008,46.913333333333334
4/8/2009,21.203833333333332
4/8/2010,22.639833333333332
4/9/2007,66.03933333333333
4/9/2008,51.05083333333334
4/9/2009,42.68283333333333
4/9/2010,72.66
5/1/2007,113.05683333333333
5/1/2008,90.96866666666666
5/1/2009,66.83333333333333
5/1/2010,92.49083333333334
5/10/2007,58.08716666666667
5/10/2008,64.58125
5/10/2009,53.14675
5/10/2010,77.276
5/11/2007,62.52466666666667
5/11/2008,130.62208333333334
5/11/2009,65.01941666666666
5/11/2010,72.337
5/12/2007,89.71333333333332
5/12/2008,85.77575
5/12/2009,97.99008333333335
5/2/2007,68.55333333333333
5/2/2008,103.019
5/2/2009,68.712
5/2/2010,87.45383333333332
5/3/2007,110.84716666666667
5/3/2008,84.88366666666667
5/3/2009,60.0755
5/3/2010,47.23858333333334
5/4/2007,76.83658333333334
5/4/2008,82.11508333333333
5/4/2009,57.32149999999999
5/4/2010,46.6175
5/5/2007,65.12716666666667
5/5/2008,56.9555
5/5/2009,72.14475
5/5/2010,75.22116666666666
5/6/2007,60.78716666666667
5/6/2008,46.669916666666666
5/6/2009,51.26499999999999
5/6/2010,83.73516666666667
5/7/2007,44.05375
5/7/2008,61.211999999999996
5/7/2009,58.78066666666667
5/7/2010,46.41625
5/8/2007,32.79575
5/8/2008,34.46325
5/8/2009,21.610500000000002
5/8/2010,22.228166666666667
5/9/2007,51.52383333333333
5/9/2008,36.415
5/9/2009,63.07775
5/9/2010,55.125750000000004
6/1/2007,62.84908333333333
6/1/2008,76.04933333333334
6/1/2009,70.41091666666667
6/1/2010,74.04916666666666
6/10/2007,73.17666666666666
6/10/2008,59.32425
6/10/2009,59.51866666666667
6/10/2010,54.81066666666666
6/11/2007,86.76575000000001
6/11/2008,66.18491666666667
6/11/2009,57.93541666666667
6/11/2010,75.22533333333332
6/12/2007,103.66391666666668
6/12/2008,105.15983333333332
6/12/2009,99.09533333333333
6/2/2007,53.06166666666667
6/2/2008,69.56416666666667
6/2/2009,85.34983333333334
6/2/2010,113.04108333333333
6/3/2007,51.9375
6/3/2008,104.30033333333334
6/3/2009,74.31141666666666
6/3/2010,33.113
6/4/2007,66.71416666666667
6/4/2008,70.67991666666667
6/4/2009,60.52641666666667
6/4/2010,76.07716666666667
6/5/2007,87.58766666666666
6/5/2008,74.5825
6/5/2009,56.245916666666666
6/5/2010,54.135416666666664
6/6/2007,70.56824999999999
6/6/2008,50.73808333333333
6/6/2009,61.47708333333333
6/6/2010,72.783
6/7/2007,44.563500000000005
6/7/2008,75.211
6/7/2009,39.76083333333333
6/7/2010,41.913916666666665
6/8/2007,45.405
6/8/2008,13.588000000000001
6/8/2009,22.194666666666667
6/8/2010,21.864416666666667
6/9/2007,37.561416666666666
6/9/2008,77.85725000000001
6/9/2009,51.19291666666667
6/9/2010,59.2865
7/1/2007,101.98416666666667
7/1/2008,70.65891666666667
7/1/2009,86.678
7/1/2010,73.72675
7/10/2007,87.75475
7/10/2008,71.94033333333333
7/10/2009,75.90975
7/10/2010,75.41475
7/11/2007,76.86491666666667
7/11/2008,67.466
7/11/2009,64.88233333333334
7/11/2010,69.74233333333333
7/12/2007,73.709
7/12/2008,102.78083333333332
7/12/2009,72.60991666666666
7/2/2007,97.00075
7/2/2008,63.26291666666666
7/2/2009,130.48066666666668
7/2/2010,67.73783333333334
7/3/2007,98.96691666666668
7/3/2008,77.62316666666666
7/3/2009,70.68608333333333
7/3/2010,57.18633333333333
7/4/2007,64.74683333333333
7/4/2008,64.11825
7/4/2009,60.00383333333334
7/4/2010,66.54091666666666
7/5/2007,68.486
7/5/2008,49.010999999999996
7/5/2009,42.193666666666665
7/5/2010,68.50016666666666
7/6/2007,41.04175
7/6/2008,78.43683333333333
7/6/2009,50.308
7/6/2010,42.17008333333333
7/7/2007,56.59191666666666
7/7/2008,40.974583333333335
7/7/2009,46.25566666666666
7/7/2010,34.782833333333336
7/8/2007,61.81583333333333
7/8/2008,13.9535
7/8/2009,22.47066666666667
7/8/2010,21.978166666666667
7/9/2007,55.687333333333335
7/9/2008,57.193999999999996
7/9/2009,50.894083333333334
7/9/2010,60.49391666666667
8/1/2007,93.39
8/1/2008,85.14791666666666
8/1/2009,68.05291666666666
8/1/2010,74.88366666666667
8/10/2007,45.635083333333334
8/10/2008,77.524
8/10/2009,65.71525
8/10/2010,62.93566666666666
8/11/2007,62.54416666666666
8/11/2008,72.21408333333333
8/11/2009,104.50008333333334
8/11/2010,76.06416666666667
8/12/2007,92.22516666666667
8/12/2008,77.85983333333333
8/12/2009,83.62016666666666
8/2/2007,75.05891666666666
8/2/2008,81.2735
8/2/2009,90.95275
8/2/2010,107.59325
8/3/2007,65.5055
8/3/2008,93.69416666666666
8/3/2009,98.21525000000001
8/3/2010,106.54575
8/4/2007,67.034
8/4/2008,110.72983333333333
8/4/2009,63.94166666666666
8/4/2010,68.7175
8/5/2007,74.55383333333333
8/5/2008,88.19574999999999
8/5/2009,77.3815
8/5/2010,63.892583333333334
8/6/2007,89.50191666666666
8/6/2008,64.26341666666666
8/6/2009,49.11566666666667
8/6/2010,56.75141666666667
8/7/2007,45.37833333333333
8/7/2008,46.92558333333333
8/7/2009,51.43333333333334
8/7/2010,50.527166666666666
8/8/2007,46.89508333333333
8/8/2008,12.591666666666667
8/8/2009,21.936333333333334
8/8/2010,22.019166666666667
8/9/2007,61.239666666666665
8/9/2008,54.55516666666667
8/9/2009,45.26058333333333
8/9/2010,54.3255
9/1/2007,77.87725
9/1/2008,74.51833333333333
9/1/2009,74.52925
9/1/2010,97.37083333333334
9/10/2007,70.32741666666666
9/10/2008,82.65341666666667
9/10/2009,56.32758333333334
9/10/2010,67.1575
9/11/2007,90.46775000000001
9/11/2008,107.43908333333333
9/11/2009,58.53133333333333
9/11/2010,84.25408333333333
9/12/2007,94.77433333333333
9/12/2008,83.46433333333333
9/12/2009,75.09816666666667
9/2/2007,67.50825
9/2/2008,87.59483333333333
9/2/2009,71.10991666666666
9/2/2010,100.87216666666666
9/3/2007,53.0255
9/3/2008,65.01908333333334
9/3/2009,70.2315
9/3/2010,73.33800000000001
9/4/2007,41.705
9/4/2008,50.785500000000006
9/4/2009,78.76966666666667
9/4/2010,51.38958333333333
9/5/2007,69.40566666666668
9/5/2008,72.803
9/5/2009,52.556333333333335
9/5/2010,65.27125
9/6/2007,44.15891666666667
9/6/2008,55.23741666666667
9/6/2009,55.53541666666666
9/6/2010,63.945083333333336
9/7/2007,49.173249999999996
9/7/2008,38.304916666666664
9/7/2009,35.2605
9/7/2010,45.14491666666667
9/8/2007,44.653333333333336
9/8/2008,14.955166666666665
9/8/2009,41.59308333333333
9/8/2010,22.29433333333333
9/9/2007,69.97925
9/9/2008,48.31891666666667
9/9/2009,63.38933333333333
9/9/2010,51.61308333333333
